Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,ACS19_5yr_B25003001,ACS19_5yr_B25003002,ACS19_5yr_B25003003,ACS19_5yr_B25003001s,ACS19_5yr_B25003002s,ACS19_5yr_B25003003s
"06097990100","Census Tract 9901","Census Tract 9901, Sonoma County, California","ca","140","00","ACSSF","0010307",,,,,"06","097",,,,"990100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06097990100",,,"0","381152626",0,0,0,7.272727,7.272727,7.272727
"06099000101","Census Tract 1.01","Census Tract 1.01, Stanislaus County, California","ca","140","00","ACSSF","0010308",,,,,"06","099",,,,"000101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000101",,,"429824890","8942776",1964,1534,430,56.36364,65.45454,53.33333
"06099000102","Census Tract 1.02","Census Tract 1.02, Stanislaus County, California","ca","140","00","ACSSF","0010309",,,,,"06","099",,,,"000102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000102",,,"223061462","609998",1508,1024,484,30.90909,75.15151,76.36364
"06099000201","Census Tract 2.01","Census Tract 2.01, Stanislaus County, California","ca","140","00","ACSSF","0010310",,,,,"06","099",,,,"000201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000201",,,"4096193","55430",2267,1385,882,94.54546,139.3939,124.8485
"06099000202","Census Tract 2.02","Census Tract 2.02, Stanislaus County, California","ca","140","00","ACSSF","0010311",,,,,"06","099",,,,"000202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000202",,,"4679901","37644",2391,1409,982,91.51515,118.1818,118.1818
"06099000203","Census Tract 2.03","Census Tract 2.03, Stanislaus County, California","ca","140","00","ACSSF","0010312",,,,,"06","099",,,,"000203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000203",,,"10802284","58278",3484,2172,1312,117.5758,140,163.0303
"06099000301","Census Tract 3.01","Census Tract 3.01, Stanislaus County, California","ca","140","00","ACSSF","0010313",,,,,"06","099",,,,"000301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000301",,,"1182320","46044",671,273,398,33.93939,25.45455,35.15152
"06099000302","Census Tract 3.02","Census Tract 3.02, Stanislaus County, California","ca","140","00","ACSSF","0010314",,,,,"06","099",,,,"000302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000302",,,"1352884","45038",846,353,493,28.48485,40.60606,43.0303
"06099000303","Census Tract 3.03","Census Tract 3.03, Stanislaus County, California","ca","140","00","ACSSF","0010315",,,,,"06","099",,,,"000303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000303",,,"2561711","0",1743,1364,379,76.36364,81.81818,73.33334
"06099000304","Census Tract 3.04","Census Tract 3.04, Stanislaus County, California","ca","140","00","ACSSF","0010316",,,,,"06","099",,,,"000304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000304",,,"2615950","0",1426,947,479,50.90909,77.57576,76.36364
"06099000402","Census Tract 4.02","Census Tract 4.02, Stanislaus County, California","ca","140","00","ACSSF","0010317",,,,,"06","099",,,,"000402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000402",,,"42622081","85665",3499,2631,868,92.12122,162.4242,136.3636
"06099000403","Census Tract 4.03","Census Tract 4.03, Stanislaus County, California","ca","140","00","ACSSF","0010318",,,,,"06","099",,,,"000403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000403",,,"3911908","0",1597,1180,417,31.51515,64.84849,59.39394
"06099000404","Census Tract 4.04","Census Tract 4.04, Stanislaus County, California","ca","140","00","ACSSF","0010319",,,,,"06","099",,,,"000404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000404",,,"3933497","0",2152,1299,853,53.33333,110.303,105.4545
"06099000501","Census Tract 5.01","Census Tract 5.01, Stanislaus County, California","ca","140","00","ACSSF","0010320",,,,,"06","099",,,,"000501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000501",,,"37901247","427113",2502,1818,684,87.27273,136.3636,137.5758
"06099000503","Census Tract 5.03","Census Tract 5.03, Stanislaus County, California","ca","140","00","ACSSF","0010321",,,,,"06","099",,,,"000503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000503",,,"2380866","0",1843,850,993,44.84848,63.63636,68.48485
"06099000504","Census Tract 5.04","Census Tract 5.04, Stanislaus County, California","ca","140","00","ACSSF","0010322",,,,,"06","099",,,,"000504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000504",,,"4400683","0",2976,2335,641,74.54546,120,114.5455
"06099000505","Census Tract 5.05","Census Tract 5.05, Stanislaus County, California","ca","140","00","ACSSF","0010323",,,,,"06","099",,,,"000505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000505",,,"3533293","0",1657,758,899,50.30303,64.24242,75.15151
"06099000506","Census Tract 5.06","Census Tract 5.06, Stanislaus County, California","ca","140","00","ACSSF","0010324",,,,,"06","099",,,,"000506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000506",,,"3895376","0",1791,1037,754,53.93939,84.24242,90.90909
"06099000510","Census Tract 5.10","Census Tract 5.10, Stanislaus County, California","ca","140","00","ACSSF","0010325",,,,,"06","099",,,,"000510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000510",,,"7263607","7060",2434,1723,711,75.75758,146.6667,136.3636
"06099000601","Census Tract 6.01","Census Tract 6.01, Stanislaus County, California","ca","140","00","ACSSF","0010326",,,,,"06","099",,,,"000601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000601",,,"8954530","0",1469,1020,449,36.9697,78.18182,75.75758
"06099000602","Census Tract 6.02","Census Tract 6.02, Stanislaus County, California","ca","140","00","ACSSF","0010327",,,,,"06","099",,,,"000602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000602",,,"3915981","0",857,620,237,30.90909,40,40
"06099000801","Census Tract 8.01","Census Tract 8.01, Stanislaus County, California","ca","140","00","ACSSF","0010328",,,,,"06","099",,,,"000801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000801",,,"3358112","0",2519,1580,939,80.60606,107.2727,113.3333
"06099000803","Census Tract 8.03","Census Tract 8.03, Stanislaus County, California","ca","140","00","ACSSF","0010329",,,,,"06","099",,,,"000803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000803",,,"2040854","0",1634,682,952,58.18182,77.57576,96.9697
"06099000805","Census Tract 8.05","Census Tract 8.05, Stanislaus County, California","ca","140","00","ACSSF","0010330",,,,,"06","099",,,,"000805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000805",,,"2011677","0",1969,1110,859,47.27273,89.69697,89.69697
"06099000806","Census Tract 8.06","Census Tract 8.06, Stanislaus County, California","ca","140","00","ACSSF","0010331",,,,,"06","099",,,,"000806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000806",,,"1412666","0",1623,795,828,48.48485,63.63636,68.48485
"06099000807","Census Tract 8.07","Census Tract 8.07, Stanislaus County, California","ca","140","00","ACSSF","0010332",,,,,"06","099",,,,"000807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000807",,,"1315461","0",1636,494,1142,38.18182,61.81818,69.09091
"06099000905","Census Tract 9.05","Census Tract 9.05, Stanislaus County, California","ca","140","00","ACSSF","0010333",,,,,"06","099",,,,"000905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000905",,,"2451635","0",2165,1426,739,85.45454,122.4242,116.3636
"06099000906","Census Tract 9.06","Census Tract 9.06, Stanislaus County, California","ca","140","00","ACSSF","0010334",,,,,"06","099",,,,"000906",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000906",,,"2485042","0",2288,1645,643,67.27273,86.06061,86.66666
"06099000907","Census Tract 9.07","Census Tract 9.07, Stanislaus County, California","ca","140","00","ACSSF","0010335",,,,,"06","099",,,,"000907",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000907",,,"1941547","0",1290,959,331,23.0303,61.81818,55.75758
"06099000908","Census Tract 9.08","Census Tract 9.08, Stanislaus County, California","ca","140","00","ACSSF","0010336",,,,,"06","099",,,,"000908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000908",,,"1881830","48443",1951,1081,870,43.0303,76.9697,78.18182
"06099000909","Census Tract 9.09","Census Tract 9.09, Stanislaus County, California","ca","140","00","ACSSF","0010337",,,,,"06","099",,,,"000909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000909",,,"1716531","0",1773,849,924,40,64.84849,66.06061
"06099000910","Census Tract 9.10","Census Tract 9.10, Stanislaus County, California","ca","140","00","ACSSF","0010338",,,,,"06","099",,,,"000910",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000910",,,"1919245","0",2400,781,1619,66.06061,95.75758,123.0303
"06099000911","Census Tract 9.11","Census Tract 9.11, Stanislaus County, California","ca","140","00","ACSSF","0010339",,,,,"06","099",,,,"000911",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000911",,,"1335912","0",1803,981,822,43.0303,72.12122,77.57576
"06099000912","Census Tract 9.12","Census Tract 9.12, Stanislaus County, California","ca","140","00","ACSSF","0010340",,,,,"06","099",,,,"000912",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099000912",,,"6474354","24596",5541,4163,1378,81.81818,187.2727,185.4545
"06099001001","Census Tract 10.01","Census Tract 10.01, Stanislaus County, California","ca","140","00","ACSSF","0010341",,,,,"06","099",,,,"001001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099001001",,,"2569479","0",2544,1011,1533,98.18182,80.60606,106.6667
"06099001002","Census Tract 10.02","Census Tract 10.02, Stanislaus County, California","ca","140","00","ACSSF","0010342",,,,,"06","099",,,,"001002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099001002",,,"1951654","0",1360,709,651,34.54546,68.48485,71.51515
"06099001100","Census Tract 11","Census Tract 11, Stanislaus County, California","ca","140","00","ACSSF","0010343",,,,,"06","099",,,,"001100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099001100",,,"1767169","0",1608,585,1023,64.24242,64.24242,89.09091
"06099001200","Census Tract 12","Census Tract 12, Stanislaus County, California","ca","140","00","ACSSF","0010344",,,,,"06","099",,,,"001200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099001200",,,"1534495","0",1615,583,1032,51.51515,54.54546,58.18182
"06099001300","Census Tract 13","Census Tract 13, Stanislaus County, California","ca","140","00","ACSSF","0010345",,,,,"06","099",,,,"001300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099001300",,,"3617683","0",2431,1544,887,76.9697,109.697,111.5152
"06099001400","Census Tract 14","Census Tract 14, Stanislaus County, California","ca","140","00","ACSSF","0010346",,,,,"06","099",,,,"001400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099001400",,,"2857946","0",2422,1019,1403,103.6364,121.2121,143.6364
"06099001500","Census Tract 15","Census Tract 15, Stanislaus County, California","ca","140","00","ACSSF","0010347",,,,,"06","099",,,,"001500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099001500",,,"10950047","53096",2164,1339,825,69.09091,121.2121,120
"06099001601","Census Tract 16.01","Census Tract 16.01, Stanislaus County, California","ca","140","00","ACSSF","0010348",,,,,"06","099",,,,"001601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099001601",,,"1588943","0",1259,600,659,57.57576,66.66666,73.93939
"06099001603","Census Tract 16.03","Census Tract 16.03, Stanislaus County, California","ca","140","00","ACSSF","0010349",,,,,"06","099",,,,"001603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099001603",,,"2581323","76171",1617,600,1017,50.30303,67.87878,73.93939
"06099001604","Census Tract 16.04","Census Tract 16.04, Stanislaus County, California","ca","140","00","ACSSF","0010350",,,,,"06","099",,,,"001604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099001604",,,"784624","0",1036,282,754,30.90909,41.81818,52.12121
"06099001700","Census Tract 17","Census Tract 17, Stanislaus County, California","ca","140","00","ACSSF","0010351",,,,,"06","099",,,,"001700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099001700",,,"1222657","0",798,136,662,30.90909,25.45455,33.33333
"06099001800","Census Tract 18","Census Tract 18, Stanislaus County, California","ca","140","00","ACSSF","0010352",,,,,"06","099",,,,"001800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099001800",,,"2664918","16003",948,131,817,33.33333,22.42424,35.75758
"06099001900","Census Tract 19","Census Tract 19, Stanislaus County, California","ca","140","00","ACSSF","0010353",,,,,"06","099",,,,"001900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099001900",,,"2847993","0",2044,1376,668,101.2121,93.33334,103.0303
"06099002002","Census Tract 20.02","Census Tract 20.02, Stanislaus County, California","ca","140","00","ACSSF","0010354",,,,,"06","099",,,,"002002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099002002",,,"19041395","83115",1444,803,641,53.93939,76.36364,78.78788
"06099002004","Census Tract 20.04","Census Tract 20.04, Stanislaus County, California","ca","140","00","ACSSF","0010355",,,,,"06","099",,,,"002004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099002004",,,"3133725","12883",2054,907,1147,48.48485,78.18182,84.84849
"06099002005","Census Tract 20.05","Census Tract 20.05, Stanislaus County, California","ca","140","00","ACSSF","0010356",,,,,"06","099",,,,"002005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099002005",,,"952376","0",1137,663,474,35.75758,84.24242,88.48485
"06099002006","Census Tract 20.06","Census Tract 20.06, Stanislaus County, California","ca","140","00","ACSSF","0010357",,,,,"06","099",,,,"002006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099002006",,,"1172369","0",1328,998,330,36.9697,79.39394,75.15151
"06099002100","Census Tract 21","Census Tract 21, Stanislaus County, California","ca","140","00","ACSSF","0010358",,,,,"06","099",,,,"002100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099002100",,,"4790365","194174",954,300,654,55.15152,45.45454,67.27273
"06099002200","Census Tract 22","Census Tract 22, Stanislaus County, California","ca","140","00","ACSSF","0010359",,,,,"06","099",,,,"002200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099002200",,,"3019227","86056",1792,585,1207,56.9697,63.63636,70.90909
"06099002301","Census Tract 23.01","Census Tract 23.01, Stanislaus County, California","ca","140","00","ACSSF","0010360",,,,,"06","099",,,,"002301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099002301",,,"3913131","126301",2092,1141,951,66.06061,86.06061,92.12122
"06099002302","Census Tract 23.02","Census Tract 23.02, Stanislaus County, California","ca","140","00","ACSSF","0010361",,,,,"06","099",,,,"002302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099002302",,,"1926533","53774",1085,564,521,58.18182,61.81818,62.42424
"06099002401","Census Tract 24.01","Census Tract 24.01, Stanislaus County, California","ca","140","00","ACSSF","0010362",,,,,"06","099",,,,"002401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099002401",,,"792232","0",932,561,371,21.21212,50.90909,48.48485
"06099002402","Census Tract 24.02","Census Tract 24.02, Stanislaus County, California","ca","140","00","ACSSF","0010363",,,,,"06","099",,,,"002402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099002402",,,"1984277","0",1356,607,749,65.45454,69.09091,77.57576
"06099002501","Census Tract 25.01","Census Tract 25.01, Stanislaus County, California","ca","140","00","ACSSF","0010364",,,,,"06","099",,,,"002501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099002501",,,"5181155","0",1600,1049,551,56.9697,75.75758,73.93939
"06099002503","Census Tract 25.03","Census Tract 25.03, Stanislaus County, California","ca","140","00","ACSSF","0010365",,,,,"06","099",,,,"002503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099002503",,,"1609891","0",1311,596,715,51.51515,77.57576,75.75758
"06099002504","Census Tract 25.04","Census Tract 25.04, Stanislaus County, California","ca","140","00","ACSSF","0010366",,,,,"06","099",,,,"002504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099002504",,,"2407588","0",1204,856,348,43.63636,61.81818,60.60606
"06099002602","Census Tract 26.02","Census Tract 26.02, Stanislaus County, California","ca","140","00","ACSSF","0010367",,,,,"06","099",,,,"002602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099002602",,,"2675771","0",1552,743,809,79.39394,66.06061,92.12122
"06099002603","Census Tract 26.03","Census Tract 26.03, Stanislaus County, California","ca","140","00","ACSSF","0010368",,,,,"06","099",,,,"002603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099002603",,,"1294563","0",920,634,286,41.81818,41.81818,37.57576
"06099002604","Census Tract 26.04","Census Tract 26.04, Stanislaus County, California","ca","140","00","ACSSF","0010369",,,,,"06","099",,,,"002604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099002604",,,"1776056","0",1387,461,926,45.45454,49.69697,67.87878
"06099002605","Census Tract 26.05","Census Tract 26.05, Stanislaus County, California","ca","140","00","ACSSF","0010370",,,,,"06","099",,,,"002605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099002605",,,"1646280","0",1233,851,382,36.36364,59.39394,54.54546
"06099002701","Census Tract 27.01","Census Tract 27.01, Stanislaus County, California","ca","140","00","ACSSF","0010371",,,,,"06","099",,,,"002701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099002701",,,"1956625","66889",1182,870,312,33.93939,59.39394,49.69697
"06099002702","Census Tract 27.02","Census Tract 27.02, Stanislaus County, California","ca","140","00","ACSSF","0010372",,,,,"06","099",,,,"002702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099002702",,,"2199424","28366",1916,940,976,63.0303,73.33334,75.15151
"06099002801","Census Tract 28.01","Census Tract 28.01, Stanislaus County, California","ca","140","00","ACSSF","0010373",,,,,"06","099",,,,"002801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099002801",,,"275401154","8880708",1756,1091,665,93.33334,96.9697,87.87878
"06099002802","Census Tract 28.02","Census Tract 28.02, Stanislaus County, California","ca","140","00","ACSSF","0010374",,,,,"06","099",,,,"002802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099002802",,,"92743127","532596",1907,1282,625,95.15151,111.5152,104.8485
"06099002803","Census Tract 28.03","Census Tract 28.03, Stanislaus County, California","ca","140","00","ACSSF","0010375",,,,,"06","099",,,,"002803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099002803",,,"2128659","8084",1149,868,281,33.93939,62.42424,67.27273
"06099002901","Census Tract 29.01","Census Tract 29.01, Stanislaus County, California","ca","140","00","ACSSF","0010376",,,,,"06","099",,,,"002901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099002901",,,"310479496","13846931",1602,1049,553,57.57576,63.63636,52.72727
"06099002902","Census Tract 29.02","Census Tract 29.02, Stanislaus County, California","ca","140","00","ACSSF","0010377",,,,,"06","099",,,,"002902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099002902",,,"21463055","312934",2829,1794,1035,123.0303,139.3939,146.0606
"06099003001","Census Tract 30.01","Census Tract 30.01, Stanislaus County, California","ca","140","00","ACSSF","0010378",,,,,"06","099",,,,"003001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099003001",,,"16644130","77525",2474,1919,555,71.51515,126.6667,129.697
"06099003002","Census Tract 30.02","Census Tract 30.02, Stanislaus County, California","ca","140","00","ACSSF","0010379",,,,,"06","099",,,,"003002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099003002",,,"23952019","0",2050,1179,871,83.63636,104.2424,115.1515
"06099003100","Census Tract 31","Census Tract 31, Stanislaus County, California","ca","140","00","ACSSF","0010380",,,,,"06","099",,,,"003100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099003100",,,"153736737","5527914",1225,546,679,54.54546,71.51515,85.45454
"06099003201","Census Tract 32.01","Census Tract 32.01, Stanislaus County, California","ca","140","00","ACSSF","0010381",,,,,"06","099",,,,"003201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099003201",,,"6931293","970",1410,803,607,60,75.15151,67.27273
"06099003202","Census Tract 32.02","Census Tract 32.02, Stanislaus County, California","ca","140","00","ACSSF","0010382",,,,,"06","099",,,,"003202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099003202",,,"15336418","55612",4728,3000,1728,160,249.0909,226.6667
"06099003300","Census Tract 33","Census Tract 33, Stanislaus County, California","ca","140","00","ACSSF","0010383",,,,,"06","099",,,,"003300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099003300",,,"640784431","2596432",1684,898,786,75.75758,82.42424,90.90909
"06099003400","Census Tract 34","Census Tract 34, Stanislaus County, California","ca","140","00","ACSSF","0010384",,,,,"06","099",,,,"003400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099003400",,,"906393571","1207645",536,354,182,43.0303,43.63636,37.57576
"06099003500","Census Tract 35","Census Tract 35, Stanislaus County, California","ca","140","00","ACSSF","0010385",,,,,"06","099",,,,"003500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099003500",,,"17058743","58520",3556,2400,1156,141.2121,185.4545,133.3333
"06099003603","Census Tract 36.03","Census Tract 36.03, Stanislaus County, California","ca","140","00","ACSSF","0010386",,,,,"06","099",,,,"003603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099003603",,,"135242353","193136",1153,569,584,69.09091,62.42424,68.48485
"06099003604","Census Tract 36.04","Census Tract 36.04, Stanislaus County, California","ca","140","00","ACSSF","0010387",,,,,"06","099",,,,"003604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06099003604",,,"96392538","37824",2961,2382,579,69.09091,127.8788,104.2424
